,Produto,Preço Base,Preço Final
0,Água Sanitária Qboa 1L,3.99,3.99
1,Desinfetante Trop Pinho Lavanda Inglesa 500Ml,3.59,3.59
2,Álcool Farmax 70% 50Ml,2.99,2.99
3,Difusor de Ambiente Lavanda Glade 100Ml,22.49,22.49
4,Floral Ansiedade - Vitta Florais 30Ml,29.99,29.99
5,Detergente Ypê Clear 500Ml,2.49,2.49
6,Detergente Ypê Neutro 500Ml,2.49,2.49
7,Detergente Líquido Maçã Ypê 500Ml,2.49,2.49
8,Sbp Multi Inseticida Aerossol Leve+ Pague- 450Ml,16.49,16.49
9,Repelente Proteção Ativa Repelex 200Ml,21.99,21.99
10,Amaciante Downy Brisa do Verão 500Ml,9.99,9.99
11,Lava Roupas e Amaciante Vida Macial 2X1l,22.99,22.99
12,Amaciante para Roupinhas de Bebê Vida Macia Camomila Embalagem 1L,8.49,8.49
13,Luva Latex Procedimento Nobre P 100 Unidades,38.99,38.99
14,Luva de Látex para Procedimentos com Pó Tamanho G Nobre 100Un,35.99,35.99
15,Adoçante Sacarina Zero Cal 100Ml,6.49,6.49
16,Adoçante Sacarina Zero Cal 200Ml,9.99,9.99
17,Adoçante Stevia Líquido Adocyl 80Ml,7.99,7.99
18,Adoçante de Sucralose Zero Cal 100Ml,11.59,11.59
19,Adoçante Líquido Linea 2 X 75Ml + Grátis 25Ml Embalagem 3 Unidades,22.49,22.49
20,Pipoca de Microondas Temperada com Toque de Chef Yoki 100G,3.99,3.99
21,Pipoca de Microondas Yoki Popcorn Manteiga 100G,3.99,3.99
22,Pipoca de Micro-Ondas Sabor Bacon Yoki 100G,3.99,3.99
23,Macarrão Instantâneo Galinha Caipira Nissin Lámen 85G,2.69,2.69
24,Macarrão Instantâneo Nissin Turma da Mônica Tomate Suave 85G,2.69,2.69
25,Macarrão Instantâneo Nissin Lámen Carne 85G,2.69,2.69
26,Macarrão Instantâneo Yakissoba Cup Noodles 70G,4.89,4.89
27,Macarrão Instantâneo Cup Noodles Carne Defumada Pote 64G,4.89,4.89
28,Macarrão Instantâneo Cup Noodles Galinha Picante 68G,4.89,4.89
29,Macarrão Instantâneo Nissin Noodles Bolonhesa 72G,4.89,4.89
30,Macarrão Instantâneo Nissin Cup Noodles Galinha Caipira 69G,4.89,4.89
31,Óleo de Coco Extra Virgem Copra Embalagem 100Ml,14.99,14.99
32,Vinagre de Maçã Orgânico Senhor Viccino Vita 500Ml,24.99,24.99
33,Óleo de Coco Extra Virgem Copra 200Ml,34.99,34.99
34,"Água Mineral com Gás Crystal 1,5L",3.99,3.99
35,Água Crystal com Gás 500Ml,2.59,2.59
36,Água Crystal sem Gás 5L,10.99,10.99
37,"Água Crystal sem Gás 1,5L",3.79,3.79
38,Água Crystal sem Gás 1L,3.39,3.39
39,Agua de Coco Sococo 1L,8.59,8.59
40,Água Crystal Sparkling Tangerina e Capim-Limão 510Ml,2.99,2.99
41,Água Crystal sem Gás 500Ml,2.39,2.39
42,Água de Coco Sococo 200Ml,2.59,2.59
43,Água Lindoya sem Gás Garrafa 510Ml,1.99,1.99
44,Isotônico de Tangerina Gatorade 500Ml,4.99,4.99
45,Energético Energy Green Monster 473Ml,8.99,8.99
46,Isotônico de Frutas Cítricas Gatorade 500Ml,4.99,4.99
47,Isotônicos Gatorade Morango e Maracujá Garrafa 500Ml,4.99,4.99
48,Energético Ultra Monster 473Ml,8.99,8.99
49,Energético Juice Mango Loco Monster 473Ml,8.99,8.99
50,Isotônico Gatorade Limão Garrafa 500Ml,4.99,4.99
51,Isotônico Gatorade Uva Garrafa 500Ml,4.99,4.99
52,Energético Monster Energy Ultra Violet Lata 473Ml,8.99,8.99
53,Isotônico Gatorade Laranja Garrafa 500Ml,4.99,4.99
54,Energético Red Bull Tradicional 250Ml,8.99,8.99
55,Energético Red Bull Energy Drink Tropical 250Ml,8.99,8.99
56,Energético Summer Melancia Red Bull Lata 250Ml,8.99,8.99
57,Energético Red Bull Sugarfree sem Açúcar 250Ml,8.99,8.99
58,Energético Red Bull Energy Drink Coco e Açaí 250Ml,8.99,8.99
59,Engov After Sabor Berry Vibes 250Ml,8.99,8.99
60,Energético Monster Juice Pacific Punch Lata 473Ml,8.99,8.99
61,Suplemento Engov After Tangerina 250Ml,8.99,8.99
62,Suplemento After Engov 250Ml,8.99,8.99
63,Engov After Red Hits 250Ml,8.99,8.99
64,Coca-Cola Original 200Ml,2.49,2.49
65,Refrigerante Guaraná Antarctica 2L,7.99,7.99
66,Coca-Cola Original 350Ml,4.49,4.49
67,Refrigerante de Laranja Sukita Garrafa 2L,4.99,4.99
68,Coca-Cola Original 220Ml,2.79,2.79
69,Refrigerante Misto H2oh Limoneto 500Ml,4.29,4.29
70,Refrigerante Pepsi 2L,7.49,7.49
71,Fanta Laranja 200Ml,2.59,2.59
72,Água Tônica Schweppes 350Ml,4.49,4.49
73,Fanta Guaraná 200Ml,2.59,2.59
74,Coca-Cola sem Açúcar Lata 350Ml,4.49,4.49
75,Sprite Original 600Ml,5.49,5.49
76,Refrigerante Schweppes Citrus 350Ml,4.49,4.49
77,Sprite sem Açúcar 220Ml,2.79,2.79
78,Fanta Uva 220Ml,2.79,2.79
79,Fanta Laranja 350Ml,4.49,4.49
80,Fanta Laranja 600Ml,5.49,5.49
81,Refrigerante Pepsi Twist 200Ml 12Un,1.99,1.99
82,Refrigerante de Uva Fanta 350Ml,4.49,4.49
